date,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM
2018-04-20,35.000416666666666,16.7221875,3.4540625000000005,0.014791666666666667,81.75114583333333,90.48031250000001,42750.0
2018-04-21,18.881875,5.3769791666666675,5.653229166666667,0.007916666666666667,84.44458333333334,79.58791666666666,42750.0
2018-04-22,12.6628125,3.4532291666666666,5.1015625,0.004895833333333334,82.00625000000001,79.83572916666667,42750.0
2018-04-23,28.64635416666667,12.109791666666666,2.5639583333333333,0.012187499999999999,81.39979166666667,92.64875,42750.0
2018-04-24,30.068020833333335,12.491458333333334,2.5784375,0.013229166666666667,82.11864583333333,92.7084375,42750.0
2018-04-25,36.099895833333335,17.06625,2.441666666666667,0.015833333333333335,82.29677083333333,92.64468749999999,42750.0
2018-04-26,42.939479166666665,21.50916666666667,2.1861458333333332,0.018645833333333334,80.51625,93.27989583333334,42750.0
2018-04-27,37.960520833333334,16.648125,2.6149999999999998,0.016458333333333335,83.48125,92.97229166666666,42750.0
2018-04-28,17.214479166666667,3.3558333333333334,7.495312500000001,0.006666666666666667,85.8803125,76.67125,42750.0
2018-04-29,3.0276041666666664,1.6766666666666667,9.045,0.0,82.04822916666667,56.236041666666665,42750.0
2018-04-30,25.070729166666666,14.079583333333334,4.9196875,0.0103125,78.70083333333334,83.3146875,42750.0
2018-05-01,48.78541666666666,20.422916666666666,2.689166666666667,0.02125,84.06302083333334,92.8628125,42750.0
2018-05-02,52.38218749999999,17.758854166666666,1.17125,0.023333333333333334,86.9209375,97.57968749999999,42750.0
2018-05-03,38.55833333333333,15.793541666666668,2.3575,0.0165625,82.0209375,94.07916666666667,42750.0
2018-05-04,28.553020833333335,11.617083333333333,2.5077083333333334,0.012395833333333333,81.71135416666667,93.25291666666668,42750.0
2018-05-05,3.2025,1.7902083333333334,9.381458333333333,0.0,82.73708333333333,55.91833333333333,42750.0
2018-05-06,42.499375,22.40427083333333,2.048645833333333,0.018645833333333334,75.39760416666667,93.0615625,42750.0
2018-05-07,36.692083333333336,18.141041666666666,2.3594791666666666,0.01625,77.66927083333333,92.70916666666666,42750.0
2018-05-08,3.0004166666666667,2.4419791666666666,8.1565625,0.0,76.28114583333333,56.8871875,42750.0
2018-05-09,31.2325,19.122916666666665,1.4234375000000001,0.013020833333333334,71.48822916666667,94.348125,42750.0
2018-05-10,26.154375,15.4975,1.5030208333333333,0.011041666666666667,72.71697916666666,93.8309375,42750.0
2018-05-11,34.7559375,21.61791666666667,0.7556250000000001,0.015208333333333332,74.46083333333333,97.3540625,42750.0
2018-05-12,25.902395833333333,11.9325,4.020520833333333,0.010625,88.03250000000001,86.003125,42750.0
2018-05-13,3.1361458333333334,1.9411458333333333,9.051145833333333,0.0,80.83041666666666,56.23083333333333,42750.0
2018-05-14,29.703541666666666,17.1125,2.25875,0.012916666666666667,76.68239583333333,92.88833333333334,42750.0
2018-05-15,38.132083333333334,19.718854166666667,2.3177083333333335,0.0165625,78.170625,92.98739583333334,42750.0
2018-05-16,40.76125,17.85125,2.28875,0.017708333333333333,78.6709375,93.38447916666667,42750.0
2018-05-17,46.420625,23.594270833333336,2.0151041666666667,0.020520833333333332,76.90781249999999,93.40520833333333,42750.0
2018-05-18,31.625416666666666,18.379166666666666,1.6754166666666668,0.01375,75.5246875,93.070625,42750.0
2018-05-19,17.081875,8.0684375,5.898229166666667,0.006979166666666667,77.9565625,79.07614583333334,42750.0
2018-05-20,6.9679166666666665,3.0231250000000003,7.513229166666666,0.0022916666666666667,78.60072916666667,71.52802083333333,42750.0
2018-05-21,28.036458333333332,14.917916666666665,2.3334375,0.012187499999999999,77.28083333333333,92.66833333333334,42750.0
2018-05-22,22.46885416666667,5.3421875000000005,4.919375,0.009270833333333334,81.58427083333333,82.45427083333333,42750.0
2018-05-23,43.46875,20.716874999999998,2.264375,0.01947916666666667,77.61177083333332,92.65552083333334,42750.0
2018-05-24,44.79739583333333,19.860937500000002,1.6185416666666665,0.02,78.36302083333334,94.5615625,42750.0
2018-05-25,26.547708333333333,14.4378125,2.6060416666666666,0.011250000000000001,79.62989583333334,92.06208333333332,42750.0
2018-05-26,13.350833333333334,4.593854166666667,5.813958333333333,0.005833333333333334,79.10677083333333,78.57979166666667,42750.0
2018-05-27,3.0288541666666666,2.1853124999999998,8.465104166666666,0.0,78.19354166666666,56.550000000000004,42750.0
2018-05-28,28.636979166666666,15.1109375,2.0439583333333333,0.012395833333333333,74.87458333333333,92.69614583333333,42750.0
2018-05-29,24.213541666666668,10.6134375,2.8125,0.010208333333333333,77.9115625,90.8525,42750.0
2018-05-30,39.0134375,16.96739583333333,2.1576041666666668,0.016979166666666667,76.72854166666666,93.05947916666666,42750.0
2018-05-31,28.610937500000002,14.944791666666667,4.545520833333334,0.012083333333333333,75.58697916666667,83.5490625,42750.0
2018-06-01,3.885,2.185729166666667,10.727083333333333,0.0,84.00864583333333,55.6675,42750.0
2018-06-02,49.387708333333336,18.605208333333334,1.4501041666666667,0.0221875,89.24489583333333,97.586875,42750.0
2018-06-03,38.98458333333333,17.1996875,1.8495833333333334,0.016874999999999998,84.48635416666666,96.03697916666665,42750.0
2018-06-04,43.403645833333336,15.296145833333334,1.7934374999999998,0.018958333333333334,79.91875,95.251875,42750.0
2018-06-05,3.1717708333333334,1.8139583333333331,9.053854166666666,0.0,82.09364583333333,56.264375,42750.0
2018-06-06,31.68885416666667,17.507395833333334,3.9470833333333335,0.013645833333333334,76.01375,83.88208333333334,42750.0
2018-06-07,47.36770833333333,22.586145833333333,1.6688541666666667,0.0209375,76.94541666666667,93.82729166666667,42750.0
2018-06-08,37.2390625,17.734375,1.9988541666666666,0.016145833333333335,75.74260416666667,93.55541666666666,42750.0
2018-06-09,29.0334375,19.09572916666667,1.3369791666666666,0.0128125,70.189375,94.39604166666668,42750.0
2018-06-10,32.51375,17.901458333333334,1.0651041666666667,0.014270833333333335,71.69510416666667,96.024375,42750.0
2018-06-11,29.052395833333335,18.051979166666666,1.6819791666666666,0.011979166666666666,72.33354166666668,93.52739583333333,42750.0
2018-06-12,29.079895833333335,13.241770833333334,2.048125,0.012083333333333333,85.85822916666666,93.67447916666667,42750.0
2018-06-13,14.5103125,7.176666666666667,7.800104166666666,0.005208333333333333,79.3840625,67.9971875,42750.0
2018-06-14,31.33322916666667,15.363124999999998,2.7507291666666664,0.01375,78.00812499999999,91.125625,42750.0
2018-06-15,33.349062499999995,17.022395833333334,1.8880208333333333,0.014374999999999999,74.89791666666666,93.68239583333333,42750.0
2018-06-16,6.951354166666667,3.2023958333333336,8.3059375,0.0015624999999999999,78.45041666666667,67.58739583333333,42750.0
2018-06-17,2.9761458333333337,1.8256249999999998,8.951979166666666,0.0,81.04510416666666,55.48520833333333,42750.0
2018-06-18,33.51927083333333,13.814479166666667,2.5061458333333335,0.014270833333333335,79.83791666666666,92.27395833333333,42750.0
2018-06-19,26.46229166666667,11.428125,2.2367708333333334,0.011250000000000001,77.41958333333334,92.91541666666666,42750.0
2018-06-20,35.60583333333333,19.039791666666666,2.400729166666667,0.015416666666666667,75.1321875,92.23458333333333,42750.0
2018-06-21,24.0984375,12.246770833333334,2.177604166666667,0.010208333333333333,76.3040625,92.66302083333333,42750.0
2018-06-22,26.567395833333332,16.029479166666665,2.1595833333333334,0.011562500000000002,73.62302083333334,92.57604166666665,42750.0
2018-06-23,13.641354166666666,5.25125,5.552499999999999,0.005208333333333333,80.39833333333333,78.74666666666667,42750.0
2018-06-24,8.693125,2.3863541666666666,7.260833333333333,0.0026041666666666665,82.4890625,73.168125,42750.0
2018-06-25,32.8090625,15.286041666666668,2.714375,0.014375,78.34270833333333,91.85052083333333,42750.0
2018-06-26,25.68739583333333,12.0240625,2.5141666666666667,0.011250000000000001,79.15489583333333,92.42072916666666,42750.0
2018-06-27,22.046458333333334,11.789270833333333,4.581666666666667,0.009583333333333334,78.48145833333334,83.3928125,42750.0
2018-06-28,25.162916666666664,11.5009375,2.3392708333333334,0.010729166666666666,78.29,92.72447916666665,42750.0
2018-06-29,23.880625,11.3571875,2.0930208333333336,0.01,77.99729166666667,93.10166666666667,42750.0
2018-06-30,15.190729166666666,6.559583333333333,4.931145833333333,0.005833333333333334,78.98625,78.968125,42750.0
2018-07-01,3.6345833333333335,1.679375,9.863125,0.0,85.71739583333334,56.790416666666665,42750.0
2018-07-02,38.3028125,15.1975,1.4936458333333331,0.016979166666666667,87.04312499999999,97.48666666666666,42750.0
2018-07-03,36.4346875,14.176875,5.288645833333333,0.015729166666666666,85.73166666666667,84.32177083333333,42750.0
2018-07-04,26.562812500000003,7.608750000000001,5.748125000000001,0.010833333333333334,81.11208333333333,79.31166666666667,42750.0
2018-07-05,50.71510416666666,22.4446875,2.168645833333333,0.022291666666666668,80.10229166666666,93.11697916666667,42750.0
2018-07-06,32.28635416666667,17.649583333333332,2.3558333333333334,0.0140625,74.35697916666668,92.40895833333333,42750.0
2018-07-07,26.98125,11.752708333333333,5.218541666666667,0.011562500000000002,77.98395833333333,79.1975,42750.0
2018-07-08,36.022395833333334,18.216874999999998,1.4154166666666665,0.015416666666666667,76.1040625,95.38062500000001,42750.0
2018-07-09,43.59072916666667,20.348020833333333,1.3259375,0.01885416666666667,74.66989583333334,94.41031249999999,42750.0
2018-07-10,2.7523958333333334,2.1497916666666668,6.910416666666666,0.0,76.76541666666667,57.33385416666667,42750.0
2018-07-11,27.503125,15.956979166666668,1.5520833333333333,0.011562500000000002,74.41645833333332,92.5365625,42750.0
2018-07-12,27.838645833333334,9.02625,1.9121875,0.011562500000000002,85.40760416666666,95.005,42750.0
2018-07-13,27.335729166666667,12.652812500000001,1.9870833333333333,0.011979166666666666,76.02385416666667,93.55614583333333,42750.0
2018-07-14,18.237291666666668,6.563958333333333,4.171770833333333,0.008020833333333333,81.21864583333333,79.8171875,42750.0
2018-07-15,36.770208333333336,15.573645833333332,3.4048958333333332,0.016041666666666666,86.42416666666666,82.5384375,42750.0
2018-07-16,32.782604166666665,17.959374999999998,2.5749999999999997,0.0140625,84.58583333333333,84.72010416666667,42750.0
2018-07-17,33.9921875,17.256041666666665,2.450416666666667,0.014895833333333332,82.93447916666666,85.27520833333334,42750.0
2018-07-18,23.597708333333333,14.078125,4.436770833333333,0.009583333333333334,85.7028125,74.8478125,42750.0
2018-07-19,39.01083333333333,19.490104166666665,1.5665625,0.016875,84.66,89.64979166666666,42750.0
2018-07-20,31.675833333333333,18.524375,2.4261458333333334,0.01375,82.74260416666667,84.9209375,42750.0
2018-07-21,15.0384375,7.3725,5.558333333333334,0.005833333333333334,86.76937500000001,70.3528125,42750.0
2018-07-22,2.967916666666667,1.2422916666666668,7.719895833333333,0.0,87.17927083333332,51.653333333333336,42750.0
2018-07-23,32.94552083333333,18.4134375,2.455208333333333,0.014583333333333332,83.86135416666666,84.59260416666667,42750.0
2018-07-24,35.45291666666667,19.052291666666665,2.09625,0.015833333333333335,81.5928125,88.5071875,42750.0
2018-07-25,32.79958333333334,14.6696875,2.5598958333333335,0.014166666666666668,79.00270833333333,92.0503125,42750.0
2018-07-26,27.766458333333333,11.791875,2.184791666666667,0.012083333333333333,79.50625000000001,92.84260416666666,42750.0
2018-07-27,25.83583333333333,11.781770833333333,2.0265625000000003,0.010937500000000001,75.00572916666667,92.83760416666667,42750.0
2018-07-28,17.366041666666668,8.561770833333334,4.490208333333333,0.006979166666666667,77.96083333333333,79.9971875,42750.0
2018-07-29,12.2809375,3.9019791666666666,4.317083333333334,0.005208333333333333,79.09697916666667,78.98,42750.0
2018-07-30,31.978020833333332,16.769583333333333,2.1540624999999998,0.01375,74.41208333333334,92.75562500000001,42750.0
2018-07-31,21.971666666666668,10.014270833333333,4.9353125,0.009166666666666667,80.50375,79.68010416666667,42750.0
2018-08-01,55.40114583333334,24.49875,2.4686458333333334,0.024270833333333335,80.50916666666667,93.530625,42750.0
2018-08-02,51.06302083333333,21.158125000000002,1.1669791666666667,0.02291666666666667,84.98156250000001,97.8184375,42750.0
2018-08-03,34.98739583333333,14.4246875,2.4343749999999997,0.015416666666666667,87.57916666666667,93.63583333333334,42750.0
2018-08-04,21.538020833333334,6.77875,7.642083333333333,0.008645833333333333,81.53291666666667,76.7115625,42750.0
2018-08-05,35.45760416666666,18.284166666666668,2.5254166666666666,0.015208333333333332,80.7375,92.74666666666667,42750.0
2018-08-06,24.5078125,13.31875,2.1377083333333333,0.010104166666666666,74.23166666666667,92.20156250000001,42750.0
2018-08-07,25.641770833333336,10.6946875,5.285,0.010729166666666666,81.0284375,78.4934375,42750.0
2018-08-08,37.26833333333334,19.914375,1.675,0.015833333333333335,74.095,93.75489583333332,42750.0
2018-08-09,14.399687499999999,7.0271875,3.442604166666667,0.005937500000000001,76.78697916666667,81.27135416666667,42750.0
2018-08-10,42.26510416666667,24.463229166666665,1.2760416666666667,0.0184375,70.99625,94.47083333333335,42750.0
2018-08-11,32.372708333333335,18.478020833333336,1.1455208333333333,0.01375,73.8246875,95.56010416666668,42750.0
2018-08-12,16.39229166666667,4.918333333333333,5.2726041666666665,0.0060416666666666665,88.06677083333334,81.09385416666667,42750.0
2018-08-13,46.1759375,24.293020833333333,1.1511458333333333,0.020520833333333332,73.13270833333333,95.5109375,42750.0
2018-08-14,42.278749999999995,20.844583333333333,1.5575,0.018020833333333333,73.89874999999999,94.78541666666666,42750.0
2018-08-15,28.686458333333334,13.91375,3.880520833333333,0.012499999999999999,77.34572916666666,81.37885416666667,42750.0
2018-08-16,31.011666666666667,18.242083333333333,1.4259374999999999,0.01375,73.01718749999999,93.6571875,42750.0
2018-08-17,30.90875,19.562708333333333,1.38375,0.013333333333333334,71.64375,94.09781249999999,42750.0
2018-08-18,23.720520833333335,12.917083333333332,3.6804166666666664,0.0096875,78.38458333333334,80.71520833333334,42750.0
2018-08-19,2.9916666666666667,2.0690625,7.152604166666666,0.0,78.165,59.094166666666666,42750.0
2018-08-20,35.393854166666664,22.198854166666667,1.5842708333333333,0.015625,72.87041666666667,93.883125,42750.0
2018-08-21,26.983541666666667,16.7003125,1.5892708333333332,0.011874999999999998,73.29302083333333,93.45708333333333,42750.0
2018-08-22,21.62572916666667,12.7121875,2.9222916666666667,0.009270833333333334,76.19197916666667,84.19520833333333,42750.0
2018-08-23,27.656666666666666,15.399270833333333,1.0645833333333334,0.011666666666666667,74.26510416666666,96.4159375,42750.0
2018-08-24,27.346666666666668,16.380625,1.3067708333333334,0.011979166666666666,73.04729166666667,93.95625,42750.0
2018-08-25,3.7044791666666668,2.223125,7.926770833333333,0.0,78.45083333333334,61.21760416666667,42750.0
2018-08-26,3.9284375,2.2285416666666666,7.972083333333334,0.0,78.74249999999999,62.251875000000005,42750.0
2018-08-27,22.2571875,13.741979166666667,2.4644791666666666,0.009166666666666667,75.20541666666666,87.22322916666667,42750.0
2018-08-28,24.708645833333335,14.026145833333333,1.4178125000000001,0.010520833333333333,75.54489583333334,93.655625,42750.0
2018-08-29,25.28135416666667,15.371249999999998,1.516875,0.011145833333333334,74.35510416666666,93.85718750000001,42750.0
